age,salary
29,64802.0
56,99496.0
35,75398.0
20,
26,
23,
18,
59,119701.0
57,109041.0
46,87851.0
52,104746.0
52,90267.0
47,87136.0
52,85380.0
56,115151.0
39,
60,106916.0
45,89816.0
35,70109.0
49,
22,
51,87913.0
48,94162.0
63,118642.0
50,82588.0
21,
31,
32,79321.0
37,59720.0
37,91333.0
52,110288.0
21,55606.0
35,71401.0
41,74060.0
44,92782.0
50,
42,81818.0
22,48649.0
35,70398.0
62,117342.0
63,118759.0
37,63594.0
52,118095.0
23,
44,82400.0
45,71866.0
28,48201.0
26,
45,78262.0
36,77001.0
56,91862.0
38,75144.0
48,96753.0
59,105245.0
24,
54,110001.0
42,80429.0
45,
53,105160.0
34,
43,98511.0
45,
54,107512.0
34,72552.0
34,
50,92186.0
51,
40,
47,95979.0
44,82264.0
26,
37,
40,87220.0
64,110598.0
36,92630.0
54,98385.0
62,116298.0
21,
30,58437.0
55,104054.0
29,
26,
32,
38,88287.0
32,
22,55299.0
22,
42,73997.0
41,85572.0
54,103609.0
48,78545.0
63,120866.0
51,99909.0
58,86210.0
31,53642.0
44,91901.0
64,116586.0
21,
40,80877.0
55,100644.0
63,96600.0
22,
44,76270.0
60,116091.0
31,49481.0
24,
63,104437.0
62,114439.0
35,
49,97012.0
19,
58,101704.0
60,107476.0
37,80605.0
46,
60,102577.0
43,71524.0
55,103649.0
18,
22,
31,71620.0
42,
65,122820.0
26,
47,86484.0
36,61518.0
57,114103.0
25,
33,
25,52064.0
40,97618.0
26,
49,99980.0
54,111682.0
51,101515.0
63,123830.0
35,
62,107090.0
61,109836.0
32,81686.0
32,
46,104617.0
40,
40,81684.0
18,
39,66583.0
24,58255.0
62,113912.0
49,78715.0
45,91106.0
49,86888.0
50,103101.0
60,102820.0
30,73425.0
45,80728.0
26,
65,108197.0
60,117534.0
20,42904.0
34,59554.0
51,94371.0
49,97463.0
26,
58,112733.0
65,113545.0
18,
59,122194.0
37,
22,
57,96565.0
62,105228.0
38,75925.0
22,
21,
25,
42,71917.0
24,
54,85976.0
59,119680.0
49,103526.0
34,70478.0
45,84441.0
23,53348.0
59,104849.0
65,119630.0
59,108388.0
53,86219.0
19,
48,84303.0
18,
20,
30,
48,
46,81354.0
61,103552.0
50,87580.0
27,
55,
26,56395.0
18,
61,124995.0
54,94616.0
49,85649.0
50,76256.0
19,
63,
19,
22,
27,51931.0
55,78731.0
54,110239.0
19,
58,91778.0
59,108665.0
57,97027.0
42,76845.0
55,83491.0
54,102900.0
35,74699.0
44,88618.0
37,
51,96455.0
61,95698.0
25,
21,
47,71141.0
53,118027.0
26,
58,104319.0
29,66878.0
31,50404.0
52,105251.0
23,
64,113345.0
40,59463.0
21,
18,
26,
65,120118.0
26,60771.0
61,110748.0
63,109831.0
32,67456.0
41,67418.0
65,105423.0
25,
45,87434.0
59,112420.0
63,
34,
52,104463.0
48,87598.0
21,
65,124773.0
31,
42,86867.0
63,138511.0
65,113792.0
57,111909.0
24,
48,
52,100442.0
55,
37,85437.0
33,
39,85061.0
53,100896.0
36,83992.0
19,
21,
51,102612.0
24,
64,125832.0
31,
60,106859.0
49,
34,
54,109658.0
31,64990.0
34,
49,79778.0
19,
56,107586.0
21,
57,105002.0
47,98938.0
47,80932.0
50,88700.0
59,87284.0
18,
50,
53,
48,
54,86238.0
31,71575.0
23,52166.0
24,
57,97513.0
41,
21,
42,
20,
45,80547.0
40,89372.0
53,84619.0
65,99369.0
30,
39,
42,73605.0
60,127145.0
41,
60,
54,111380.0
50,79799.0
31,
41,93716.0
39,68119.0
54,95914.0
40,97561.0
23,
36,82985.0
29,
43,105104.0
46,76862.0
31,43702.0
34,71563.0
47,84907.0
24,
38,91036.0
18,
55,105963.0
21,
63,121271.0
25,66095.0
35,55140.0
62,108795.0
25,
48,71998.0
48,91799.0
45,
65,123414.0
54,
20,
62,97971.0
32,60710.0
21,
52,105332.0
51,82445.0
53,96053.0
23,
21,
47,
56,101229.0
35,98356.0
39,66790.0
27,64004.0
46,91610.0
40,
21,
36,
43,80519.0
24,
30,45522.0
20,
57,
28,
33,
37,
40,80634.0
40,70716.0
49,96409.0
58,
59,125452.0
55,88088.0
20,
25,
55,101138.0
57,108011.0
31,70162.0
25,62244.0
28,
59,108214.0
59,106565.0
60,90479.0
50,84620.0
32,58441.0
54,94343.0
31,75114.0
43,
25,
21,
53,88483.0
35,
44,88781.0
36,
20,
26,
56,105585.0
19,
26,
23,
55,107682.0
45,92462.0
65,124233.0
51,76525.0
46,55820.0
65,122133.0
20,53313.0
33,69079.0
61,103982.0
52,87634.0
28,62658.0
60,116665.0
40,86355.0
47,98445.0
65,
22,
25,
60,111678.0
60,105960.0
27,44705.0
45,91233.0
53,96176.0
27,51258.0
31,
55,80164.0
54,106041.0
64,113984.0
22,
23,
47,101210.0
36,68160.0
31,75285.0
28,
63,
22,
62,111627.0
48,82007.0
61,123296.0
49,90494.0
41,
27,
30,
64,130289.0
30,64598.0
53,102889.0
39,
26,
36,46567.0
24,
32,
34,
63,111147.0
31,60543.0
58,125137.0
65,96737.0
19,
31,60029.0
21,63252.0
20,
20,
28,47086.0
22,
65,
46,
45,83522.0
40,63617.0
47,
40,96579.0
58,118682.0
39,
60,97883.0
29,65375.0
44,63613.0
57,98591.0
63,120206.0
32,
64,122013.0
40,64690.0
61,120004.0
58,104363.0
61,108884.0
36,66158.0
61,96232.0
28,
55,108633.0
57,94856.0
60,108579.0
20,
33,54486.0
49,101465.0
55,
26,60168.0
58,100102.0
55,115048.0
22,
18,
52,92241.0
52,94873.0
29,
53,100823.0
38,73378.0
65,129731.0
60,107523.0
25,
44,88300.0
26,
45,77059.0
47,89200.0
31,
40,
46,
43,66727.0
39,77474.0
32,55416.0
26,53173.0
43,
34,72244.0
26,
20,
33,75660.0
30,
43,85436.0
34,
49,81026.0
41,
53,83491.0
39,89500.0
26,60940.0
39,68958.0
58,100144.0
63,118709.0
37,
20,
53,
50,108611.0
35,
53,110730.0
27,57441.0
53,81162.0
38,
42,92016.0
57,96060.0
26,
65,118677.0
44,78337.0
32,
49,83580.0
65,142300.0
61,110329.0
56,96832.0
33,51286.0
45,
23,
23,56337.0
55,93558.0
64,122268.0
19,
58,104161.0
57,109334.0
24,
44,77881.0
45,89458.0
33,58351.0
64,111918.0
26,
32,
51,92242.0
37,78357.0
31,
28,61650.0
47,
20,
19,
31,
46,
22,
61,130298.0
63,109958.0
23,40176.0
25,
56,109007.0
56,104661.0
61,119223.0
46,80632.0
56,110991.0
61,102020.0
44,77214.0
33,
44,93476.0
56,114500.0
57,
18,
62,103104.0
50,93909.0
56,97791.0
44,86850.0
34,
32,54738.0
39,88949.0
36,74247.0
45,94831.0
40,
53,102059.0
56,100080.0
65,104481.0
37,
64,111483.0
26,68111.0
40,
62,111329.0
24,57232.0
48,
28,
57,110739.0
34,75838.0
53,114936.0
43,
53,105794.0
35,74914.0
48,104232.0
52,104835.0
58,96260.0
45,67576.0
43,85923.0
23,
51,97728.0
45,79054.0
61,
64,107993.0
26,
46,97284.0
51,107483.0
29,66729.0
33,79204.0
24,51826.0
48,108752.0
50,93908.0
24,56494.0
20,
37,80209.0
22,
20,
64,116245.0
55,96035.0
32,
52,90886.0
40,
50,99619.0
19,
53,103480.0
38,
31,61495.0
31,
59,130818.0
28,
21,53830.0
64,106883.0
47,69815.0
53,95450.0
37,71948.0
33,79699.0
51,
62,104563.0
25,55072.0
62,112342.0
37,
38,68655.0
57,103074.0
47,113216.0
53,106050.0
22,
38,88806.0
55,119507.0
40,79432.0
36,69019.0
27,52226.0
44,77698.0
52,70404.0
30,69106.0
26,
34,66918.0
48,94126.0
59,131665.0
61,125015.0
62,117340.0
41,77560.0
59,
36,
47,
22,
25,
54,104363.0
64,109863.0
53,87902.0
42,
62,99736.0
22,50321.0
50,
39,60013.0
64,108554.0
59,113545.0
42,92111.0
60,118517.0
46,
62,101915.0
47,108370.0
65,112526.0
47,100327.0
61,111210.0
63,118669.0
48,103026.0
51,104206.0
45,
27,
21,
50,
34,72280.0
28,
24,59145.0
34,
45,
34,49945.0
58,111003.0
27,68362.0
43,83696.0
23,51342.0
34,59158.0
33,73154.0
56,103981.0
43,82383.0
21,
37,88269.0
58,107981.0
28,
40,85445.0
50,86777.0
48,98370.0
24,56227.0
39,
22,
54,115011.0
18,
23,
62,104352.0
64,106002.0
21,
47,95537.0
47,116299.0
34,56824.0
41,81341.0
48,86459.0
45,87498.0
62,126025.0
60,102091.0
21,
56,107333.0
36,84122.0
41,72870.0
24,
63,128682.0
65,119466.0
26,
39,75556.0
19,
44,77705.0
33,
22,
29,60893.0
43,92409.0
32,75549.0
20,
26,
45,105365.0
56,101692.0
53,95941.0
42,109525.0
58,98711.0
45,92102.0
64,122885.0
38,75395.0
46,90346.0
42,78408.0
47,
56,106474.0
28,
36,81275.0
28,
42,81188.0
18,
49,103152.0
38,80098.0
62,116889.0
30,49629.0
51,93182.0
34,71979.0
64,117976.0
36,65989.0
27,
59,91548.0
26,59699.0
28,
55,116076.0
48,100948.0
19,
41,
59,113188.0
64,138503.0
22,
47,92151.0
56,98399.0
52,
65,108941.0
34,
48,87487.0
19,
33,77580.0
38,71670.0
47,84684.0
18,
31,81167.0
33,61593.0
26,
25,50152.0
26,64695.0
51,86983.0
62,103855.0
50,96449.0
39,89335.0
47,103991.0
24,
35,70954.0
38,
22,
24,53355.0
29,54083.0
34,82989.0
41,86416.0
54,109998.0
61,107157.0
36,
62,104089.0
33,
42,74170.0
44,77365.0
59,109550.0
61,110369.0
24,
63,122460.0
59,100278.0
25,
32,
33,89698.0
25,
53,79320.0
49,
34,64406.0
53,108949.0
39,69873.0
49,69221.0
28,73919.0
62,125648.0
23,
39,
31,
45,
56,87272.0
29,66074.0
44,84372.0
18,
27,
50,87075.0
33,84472.0
56,105135.0
23,
42,89721.0
37,
53,105078.0
40,81820.0
33,60008.0
18,
47,81325.0
44,87107.0
19,
65,104079.0
38,
26,42095.0
64,134537.0
41,82489.0
65,118731.0
58,102587.0
56,106082.0
59,114094.0
24,48787.0
47,83669.0
62,127269.0
19,
29,86298.0
30,76929.0
20,
60,118029.0
57,110577.0
60,95939.0
35,89107.0
56,96079.0
61,130889.0
23,
59,102351.0
44,
32,
32,
36,85124.0
55,105458.0
64,127157.0
37,87458.0
37,
35,54335.0
51,101380.0
56,115569.0
54,90232.0
52,97998.0
55,95564.0
55,93870.0
18,
29,
22,64579.0
44,108621.0
56,79209.0
37,77863.0
57,105680.0
36,76189.0
55,107246.0
32,
23,45573.0
26,
53,93931.0
65,106017.0
40,65544.0
27,
18,
28,
37,78342.0
45,
39,80712.0
37,77681.0
64,126494.0
55,92071.0
33,86696.0
19,
42,52748.0
44,76255.0
20,
40,93850.0
49,86851.0
34,
57,103698.0
37,69771.0
47,80793.0
45,77099.0
64,107136.0
62,
40,89156.0
36,79259.0
42,85891.0
41,71249.0
18,
45,88538.0
46,
61,127741.0
52,103391.0
34,75470.0
28,
54,98428.0
24,75725.0
43,82643.0
40,87706.0
35,87781.0
46,69451.0
56,98861.0
51,93867.0
55,
25,
38,67770.0
38,88576.0
53,
34,
33,
32,
32,69005.0
57,105431.0
34,
18,
30,
55,115071.0
27,
50,
43,96110.0
29,74632.0
36,78744.0
32,57522.0
22,
19,
31,
46,
58,107259.0
18,
30,
49,97270.0
51,98492.0
31,
55,107580.0
55,88157.0
58,117533.0
32,
56,102528.0
23,
46,68761.0
54,109322.0
36,74851.0
18,
38,
56,109668.0
35,89465.0
44,92874.0
45,72120.0
25,
48,96101.0
29,56972.0
59,105635.0
23,43402.0
43,80766.0
33,80253.0
47,
36,
35,
41,
62,105095.0
37,
24,64285.0
24,
33,55904.0
59,96089.0
64,119198.0
31,
29,60968.0
46,89856.0
32,57802.0
25,
56,100342.0
26,
63,113584.0
45,96383.0
44,90748.0
24,
61,92433.0
31,
28,
49,90991.0
45,
23,
52,93392.0
23,
41,
26,68974.0
19,
55,108228.0
31,
48,88340.0
47,91100.0
44,
53,90036.0
63,115525.0
48,
59,112618.0
23,
60,121787.0
62,108148.0
35,
31,
37,
28,
54,
57,104677.0
21,
61,112834.0
23,39800.0
40,
25,
47,79104.0
53,110443.0
59,
28,43328.0
64,120598.0
22,
20,
32,53019.0
19,
19,
25,61552.0
63,120406.0
47,92724.0
58,119907.0
22,
47,100742.0
61,110098.0
27,
50,
41,79227.0
36,71294.0
47,103866.0
42,95844.0
28,69872.0
52,106096.0
18,
34,74580.0
48,
23,59120.0
30,72247.0
43,
53,100408.0
22,
64,114340.0
31,75834.0
32,
29,46845.0
63,129672.0
59,110827.0
25,
48,101287.0
43,
46,
21,
45,91606.0
42,
57,119413.0
49,
53,106973.0
28,
54,98942.0
27,
55,96293.0
53,88287.0
44,75894.0
34,63831.0
24,
26,71615.0
52,87265.0
26,64799.0
53,87014.0
47,102325.0
48,102127.0
36,84873.0
58,113940.0
40,84639.0
37,47486.0
23,
60,124361.0
41,88227.0
64,112001.0
39,79846.0
23,58998.0
41,
59,113660.0
39,83420.0
35,71710.0
33,68033.0
53,109221.0
30,60816.0
54,99484.0
41,74405.0
36,77008.0
37,82467.0
44,74256.0
34,93780.0
33,82265.0
18,
38,83510.0
44,82695.0
18,
47,87671.0
37,73318.0
41,
63,96333.0
19,
32,75658.0
46,91553.0
52,89941.0
30,81336.0
36,
18,
62,117256.0
64,125408.0
33,
60,101072.0
20,
57,112623.0
23,
48,109989.0
22,58850.0
43,
45,100623.0
32,
26,
39,87954.0
54,80298.0
38,70957.0
59,95612.0
46,85472.0
43,81802.0
23,
28,
53,
37,70440.0
61,123894.0
37,
44,104771.0
23,37022.0
50,98961.0
47,92068.0
51,105101.0
22,60723.0
33,
29,60918.0
29,
28,61442.0
38,73528.0
24,
51,105094.0
46,
23,
53,89372.0
51,102366.0
25,58735.0
54,117655.0
27,59301.0
33,64099.0
19,
36,79627.0
24,
19,
62,106117.0
40,81306.0
48,
21,47391.0
33,61670.0
27,46561.0
38,
45,
63,116548.0
29,63185.0
30,
57,102859.0
34,67426.0
35,74056.0
27,
45,84417.0
30,
51,76996.0
23,
29,56419.0
46,107191.0
30,75045.0
43,91524.0
21,
32,73169.0
33,64126.0
36,
64,119337.0
43,
49,90817.0
23,
23,
22,53965.0
19,
19,50156.0
54,92805.0
20,
23,
48,94797.0
60,125513.0
22,
63,133668.0
27,56946.0
44,94260.0
41,73856.0
39,
42,79554.0
20,
33,
47,
65,134273.0
60,104650.0
21,
60,105284.0
57,104343.0
33,55861.0
57,87951.0
58,98944.0
63,113786.0
25,
41,
33,86954.0
44,78272.0
19,
37,
37,
37,86031.0
36,75233.0
35,
30,57381.0
34,54608.0
50,104038.0
45,77990.0
22,
45,
42,70387.0
37,
38,74175.0
30,
23,40801.0
46,
59,117770.0
26,
46,83874.0
55,105896.0
18,
47,104291.0
49,101177.0
40,69472.0
56,98115.0
27,77052.0
61,106953.0
38,
43,
32,76820.0
34,66436.0
52,103756.0
42,94103.0
32,
50,116331.0
28,71157.0
41,62692.0
23,
45,74366.0
46,
65,116957.0
38,88022.0
29,70135.0
39,82892.0
44,87537.0
38,
32,65688.0
35,65990.0
27,
39,82512.0
61,120516.0
37,66683.0
36,70399.0
45,94209.0
54,104497.0
61,125355.0
18,
51,80367.0
52,99897.0
43,81979.0
47,86852.0
29,61256.0
31,
56,94922.0
21,
29,76876.0
41,93354.0
57,103120.0
48,85794.0
18,
54,106487.0
18,
32,76047.0
30,
46,102767.0
62,97472.0
21,
32,79907.0
61,101453.0
57,118424.0
65,113193.0
29,
42,83253.0
44,92177.0
23,
40,59979.0
32,
56,102525.0
22,
40,82380.0
32,
42,81401.0
47,
61,103875.0
60,133338.0
21,
30,
57,104224.0
56,107296.0
40,
33,
52,101630.0
33,67334.0
65,124599.0
24,
62,122548.0
30,57994.0
46,86573.0
56,105846.0
37,74189.0
46,83502.0
35,68272.0
39,
53,90840.0
58,108587.0
65,120692.0
53,90673.0
25,
20,
46,
26,
25,
47,99413.0
29,58064.0
63,113454.0
45,102325.0
59,104814.0
60,96903.0
27,
30,
19,
18,
39,89421.0
50,92773.0
33,71774.0
59,122186.0
46,
27,49610.0
56,91647.0
24,
18,
43,57801.0
62,127457.0
22,
52,91017.0
30,
44,63285.0
29,67797.0
47,97883.0
49,91824.0
48,97352.0
22,34067.0
54,92133.0
19,
55,93182.0
24,
18,
20,44615.0
37,
19,
59,128925.0
60,86782.0
38,78617.0
62,108752.0
49,89035.0
65,115043.0
37,72098.0
60,116107.0
48,
60,107870.0
50,100961.0
41,88450.0
35,70898.0
37,96155.0
49,101616.0
22,
19,
43,84069.0
42,67459.0
39,84123.0
56,100154.0
39,76766.0
28,68956.0
28,
62,109204.0
21,
50,
35,84403.0
48,98733.0
61,104413.0
45,
59,
39,
57,100990.0
20,
24,
37,81979.0
60,
24,
24,70066.0
46,90455.0
43,90714.0
58,97664.0
20,
60,
34,73500.0
57,114489.0
37,49027.0
51,103879.0
50,
33,
40,82131.0
21,
58,114637.0
57,120610.0
50,101798.0
25,65602.0
22,45758.0
50,
42,72818.0
24,43725.0
64,122798.0
24,
50,98473.0
58,120029.0
50,90109.0
46,86739.0
61,109207.0
56,104972.0
58,113532.0
49,85288.0
54,79925.0
61,96245.0
46,
39,
19,
26,
46,108680.0
50,121519.0
27,
45,
63,99906.0
63,127520.0
56,105173.0
29,63250.0
39,
23,
62,127202.0
57,88845.0
40,77105.0
51,93054.0
59,
55,90351.0
33,
27,
64,123449.0
38,66238.0
27,
28,
38,67056.0
42,78405.0
51,85117.0
48,84815.0
44,93324.0
42,76127.0
59,95851.0
49,87249.0
61,104690.0
28,
64,111272.0
43,88612.0
53,109330.0
54,94012.0
50,82297.0
50,74130.0
59,101654.0
53,
30,
31,
54,93378.0
60,119929.0
57,
18,
22,
47,80391.0
35,
62,
54,114212.0
56,103396.0
29,
51,106792.0
62,127074.0
31,
55,101195.0
33,
59,97161.0
28,58226.0
50,99507.0
32,74732.0
65,118023.0
59,110134.0
27,
20,
28,
28,56638.0
33,
55,97948.0
47,64448.0
58,97721.0
18,
55,100721.0
62,124354.0
51,106501.0
36,66569.0
51,100811.0
53,100792.0
21,
27,52560.0
34,
33,
38,71455.0
45,119781.0
25,
46,94179.0
23,
47,95293.0
19,
64,112633.0
48,80838.0
42,
40,79296.0
60,118379.0
38,
33,57993.0
21,
60,109894.0
63,117547.0
25,
23,50847.0
44,
53,113115.0
53,98429.0
41,
23,
60,
50,93020.0
19,
58,92984.0
33,
55,
26,
22,
27,
47,
24,66709.0
46,
19,
37,69319.0
21,
45,87751.0
25,
52,109969.0
19,53215.0
58,
45,92266.0
28,
53,95673.0
26,47950.0
55,121397.0
18,
44,85449.0
20,
56,112179.0
26,
57,119596.0
45,93880.0
38,
45,70335.0
62,124420.0
41,76075.0
35,
26,
43,90226.0
41,
23,
29,
53,
26,
27,
20,
46,91054.0
24,
43,72257.0
25,
60,117672.0
30,
52,104214.0
36,
63,123591.0
39,
33,73989.0
32,
19,
55,80882.0
38,76454.0
47,88895.0
24,39440.0
48,101513.0
58,113840.0
58,94414.0
52,105306.0
21,
51,99847.0
18,
27,55868.0
47,81530.0
49,96212.0
20,
27,
26,
34,81229.0
64,120300.0
20,
44,74571.0
52,109036.0
21,
21,
49,101605.0
55,101540.0
28,67256.0
61,99324.0
56,100028.0
62,123128.0
23,
52,96684.0
63,129536.0
49,99188.0
63,102946.0
40,81032.0
59,92302.0
54,112417.0
43,86434.0
51,105027.0
55,
28,60531.0
38,
60,112913.0
41,100532.0
32,
20,
19,
24,
22,
62,113913.0
57,118398.0
46,84420.0
58,119048.0
49,110490.0
47,90504.0
25,
49,91332.0
59,105312.0
19,
27,57033.0
60,133015.0
60,97594.0
54,100455.0
63,116597.0
20,
40,
51,102347.0
35,
50,66985.0
50,97834.0
34,66368.0
23,
30,59141.0
38,82219.0
48,85086.0
38,65802.0
50,
45,84544.0
23,
25,
30,89399.0
51,108073.0
57,119029.0
39,
18,
30,
18,
27,70667.0
22,
37,84027.0
30,
54,96142.0
27,
20,
51,84783.0
51,95704.0
47,83867.0
54,108790.0
21,
51,
49,87237.0
38,79905.0
58,100178.0
41,66485.0
26,57679.0
58,103590.0
41,71150.0
42,
53,
25,61235.0
58,95765.0
46,101675.0
42,83209.0
52,98789.0
55,92677.0
45,95425.0
36,
49,
54,
45,94190.0
52,72407.0
25,
58,115754.0
40,
57,92405.0
63,120695.0
40,
49,88162.0
27,59637.0
34,
52,99763.0
52,102692.0
20,
53,115218.0
46,87988.0
63,109557.0
44,73070.0
48,88567.0
51,98594.0
29,
54,98375.0
42,87451.0
19,
47,91121.0
61,113331.0
26,
40,73846.0
26,
37,
18,
56,119600.0
40,94718.0
35,66927.0
59,100818.0
49,
64,129118.0
26,65415.0
28,
18,
28,
50,95966.0
47,86694.0
22,
18,
27,
30,
44,92711.0
25,
45,92605.0
62,120735.0
19,
29,
44,88691.0
30,
39,
57,102059.0
32,50156.0
48,100748.0
24,48608.0
56,94437.0
52,102487.0
24,
29,
31,
51,93339.0
56,
65,127492.0
26,
50,98299.0
29,81543.0
51,80091.0
44,106950.0
39,78633.0
35,60331.0
63,121534.0
61,112161.0
35,
54,83924.0
24,44167.0
21,
62,104307.0
33,67453.0
39,77603.0
65,106444.0
53,
37,
48,92615.0
50,100511.0
30,77621.0
37,61917.0
58,
59,108405.0
55,98046.0
39,74741.0
56,114899.0
40,91423.0
65,109049.0
50,105137.0
58,96628.0
47,89789.0
31,48923.0
64,114780.0
53,86898.0
25,
64,128326.0
39,
21,
52,117686.0
25,68349.0
51,92741.0
39,61844.0
42,90600.0
42,95823.0
57,112431.0
57,116259.0
34,67921.0
33,
65,110314.0
65,113547.0
56,113972.0
32,76686.0
34,55223.0
52,82997.0
50,97107.0
57,109414.0
56,90557.0
35,75397.0
47,77364.0
40,88312.0
54,113248.0
64,126104.0
24,
27,52214.0
33,
45,95101.0
40,69473.0
51,89693.0
35,
64,107670.0
40,79562.0
37,66225.0
48,89842.0
31,
40,87291.0
19,
46,
26,
50,93751.0
65,125266.0
61,105948.0
29,63694.0
36,63735.0
59,107294.0
37,78974.0
54,102649.0
48,98024.0
52,
58,108715.0
38,92758.0
64,123081.0
63,111699.0
60,104504.0
30,52976.0
56,104474.0
44,104175.0
42,90874.0
19,
52,99869.0
25,
50,83609.0
42,78365.0
38,59198.0
53,109321.0
30,
63,101718.0
26,
52,94670.0
63,120341.0
53,119166.0
64,109138.0
61,110001.0
63,106653.0
27,68379.0
22,
48,90045.0
41,
49,105723.0
20,
33,71094.0
58,107299.0
37,81702.0
61,135221.0
41,83175.0
51,81713.0
65,123108.0
40,60360.0
55,95732.0
19,
58,111649.0
22,
35,68863.0
46,99901.0
27,63839.0
59,112047.0
59,100891.0
33,
40,86277.0
47,77251.0
23,
61,108810.0
53,102382.0
37,
33,
45,85579.0
43,
39,77582.0
28,
18,
22,
60,93274.0
63,108375.0
58,115080.0
59,102330.0
53,88917.0
19,
23,
44,88697.0
43,
52,86911.0
30,
29,
35,
55,88459.0
59,105382.0
23,
45,81989.0
45,94466.0
42,
22,
32,73742.0
64,118087.0
61,121692.0
26,29817.0
62,109695.0
65,109317.0
19,
26,59037.0
43,78468.0
40,99084.0
45,86445.0
23,47406.0
21,
47,88690.0
64,142717.0
35,78477.0
47,77481.0
44,
61,118793.0
48,
61,111810.0
56,101111.0
47,93791.0
54,97911.0
29,
34,74786.0
51,90306.0
45,
21,
51,98505.0
63,123026.0
31,
30,
20,
38,83834.0
33,61081.0
55,88723.0
43,73773.0
23,
35,
58,113952.0
23,
58,119453.0
42,90354.0
65,96446.0
41,
47,86035.0
40,
62,114914.0
60,88532.0
25,
26,65268.0
23,
50,98728.0
50,85683.0
62,107561.0
24,
59,
35,64614.0
23,
62,108140.0
54,96995.0
38,
43,69846.0
32,
61,114635.0
47,
28,
25,
22,
25,
22,
27,
32,92776.0
55,105150.0
20,
58,112449.0
27,49322.0
24,45221.0
41,
43,97884.0
51,109078.0
25,
56,92202.0
22,
53,86899.0
60,109164.0
43,70851.0
27,
50,85384.0
53,105516.0
48,83037.0
55,96883.0
42,
62,104787.0
30,85550.0
18,
53,82715.0
53,102248.0
41,83988.0
44,75173.0
35,78587.0
64,105622.0
32,82283.0
34,
46,96071.0
22,
28,82441.0
33,
51,106828.0
34,58945.0
50,
48,86734.0
35,84199.0
42,84372.0
22,
47,97181.0
62,125628.0
40,
55,103843.0
62,117838.0
35,
49,103363.0
47,95825.0
46,94764.0
53,106557.0
26,52824.0
40,69638.0
20,
39,
57,117229.0
62,108721.0
48,98410.0
39,89553.0
28,
59,103151.0
60,108597.0
20,
31,62720.0
63,109988.0
36,70371.0
48,90531.0
53,98967.0
49,90708.0
43,78771.0
18,
19,
23,
62,128381.0
31,
45,72841.0
50,89502.0
42,76164.0
57,121472.0
35,52048.0
63,105695.0
51,104681.0
29,
44,79581.0
41,69508.0
50,89765.0
32,
60,119069.0
49,102791.0
34,80211.0
52,94244.0
64,127873.0
62,109453.0
52,96282.0
30,67683.0
26,64871.0
27,
18,
51,101000.0
63,116123.0
54,114156.0
42,100068.0
39,
27,
43,
36,65633.0
57,93891.0
62,119147.0
58,119524.0
21,
57,111002.0
22,38364.0
46,69485.0
55,90373.0
22,
18,
45,87242.0
36,
53,97294.0
18,
46,91008.0
53,106144.0
49,117560.0
31,
49,86666.0
63,95716.0
26,62647.0
36,81442.0
28,54015.0
65,119045.0
21,
58,104552.0
42,86780.0
34,66653.0
64,129010.0
25,
62,124638.0
18,
19,
27,
44,81633.0
44,
30,37503.0
28,69012.0
31,69371.0
49,96863.0
33,
46,90288.0
55,123152.0
51,89244.0
43,74388.0
22,53987.0
36,62689.0
56,115831.0
45,
45,
34,62469.0
54,106367.0
61,103588.0
36,80730.0
44,90196.0
29,64599.0
20,
21,41516.0
64,125107.0
64,115938.0
28,
51,94310.0
35,
52,85413.0
35,
63,129010.0
23,
51,104200.0
50,119444.0
25,
59,
37,69691.0
37,
60,101504.0
35,79936.0
44,73838.0
65,122743.0
22,
24,52297.0
39,66109.0
51,114628.0
60,109629.0
30,
49,91414.0
41,
33,
31,
56,103667.0
24,60207.0
61,113887.0
29,
37,73389.0
50,92380.0
23,
57,105357.0
44,79052.0
30,80531.0
22,
41,68600.0
27,69958.0
63,108725.0
49,
26,
52,93854.0
61,115411.0
29,78972.0
28,
53,93028.0
25,
27,53659.0
31,75675.0
47,78542.0
18,
29,52804.0
22,
31,52611.0
53,100889.0
34,67987.0
39,
48,104708.0
43,
30,
20,
60,119691.0
28,53677.0
22,53906.0
55,92865.0
21,
49,96795.0
27,
27,
61,118560.0
35,58455.0
64,129196.0
40,86290.0
35,79927.0
52,97720.0
20,
18,
34,58503.0
59,125396.0
23,
28,74465.0
31,
45,78699.0
56,104622.0
53,116215.0
28,77960.0
58,107874.0
57,106817.0
21,
65,122075.0
23,
55,114397.0
36,74158.0
48,96032.0
19,
60,112554.0
42,
58,93388.0
65,124597.0
28,
63,115371.0
57,109341.0
62,133273.0
59,99397.0
61,113484.0
38,
20,
19,
28,61663.0
41,70159.0
41,
38,79379.0
42,76813.0
21,
57,108802.0
60,111250.0
64,118437.0
40,
41,89933.0
38,
19,
40,68109.0
32,
43,88627.0
43,102668.0
45,105328.0
43,91174.0
62,116120.0
19,
52,81083.0
49,84078.0
47,103550.0
63,139235.0
37,80837.0
30,
44,78566.0
40,79656.0
33,
48,
29,
50,93270.0
55,97129.0
62,122837.0
49,95811.0
19,
40,71946.0
49,93619.0
32,74317.0
57,112859.0
58,99266.0
57,115583.0
25,
60,100670.0
39,87944.0
55,
51,95345.0
18,
27,65560.0
57,112251.0
33,
41,94943.0
63,112473.0
41,88528.0
65,108722.0
31,69797.0
43,107879.0
