age,salary
32,188292.0
45,250773.0
53,295789.0
50,275544.0
23,
29,170331.0
24,144470.0
62,320763.0
45,243450.0
24,136368.0
58,303238.0
18,99007.0
41,237939.0
62,333009.0
36,203889.0
49,267262.0
47,266811.0
18,108012.0
49,270979.0
37,228377.0
38,206845.0
36,205436.0
47,258561.0
45,250415.0
49,250986.0
47,259093.0
40,217436.0
44,
54,310409.0
43,248654.0
20,131094.0
48,257162.0
19,107315.0
27,151091.0
55,292550.0
36,204476.0
48,263939.0
46,255851.0
42,234085.0
49,272879.0
34,189189.0
62,353624.0
40,230371.0
35,200829.0
28,149569.0
37,207213.0
30,153005.0
41,211576.0
60,333270.0
37,210839.0
59,325836.0
45,245277.0
52,278033.0
38,208279.0
23,131193.0
24,128566.0
46,257627.0
40,217295.0
22,121858.0
39,206619.0
26,146960.0
49,259073.0
27,158533.0
63,342483.0
60,335311.0
45,237221.0
28,
24,131335.0
47,270347.0
60,329285.0
62,339705.0
55,292239.0
51,272433.0
63,336965.0
45,257345.0
49,252347.0
33,179711.0
56,314672.0
18,108272.0
51,278932.0
58,331344.0
40,221518.0
37,209526.0
35,198125.0
35,185750.0
59,322527.0
57,306927.0
38,225056.0
25,150022.0
51,278201.0
28,163894.0
60,310110.0
60,318919.0
27,147936.0
25,140208.0
64,358035.0
25,142526.0
36,200328.0
18,107297.0
20,119730.0
61,313898.0
49,266931.0
65,361774.0
33,196216.0
47,254310.0
45,246711.0
45,248573.0
33,189934.0
58,315990.0
50,266554.0
42,219496.0
35,195937.0
43,232108.0
23,138275.0
55,303701.0
61,337585.0
20,119937.0
60,310363.0
23,126179.0
31,179105.0
35,195825.0
33,159830.0
41,221762.0
30,165910.0
18,109589.0
55,305773.0
31,152013.0
34,178820.0
30,166800.0
30,165620.0
26,152317.0
23,146727.0
23,123579.0
47,256056.0
54,302163.0
63,323242.0
31,174102.0
21,134967.0
51,266795.0
19,108210.0
34,188050.0
59,324925.0
31,189405.0
34,182078.0
47,268792.0
60,320656.0
46,263725.0
24,152413.0
26,135988.0
63,332640.0
40,240214.0
53,293559.0
31,165423.0
37,189132.0
34,177165.0
49,270248.0
42,234574.0
47,240721.0
44,243481.0
44,228631.0
63,340960.0
48,250623.0
62,324987.0
43,244476.0
31,177108.0
65,360509.0
38,209026.0
45,245188.0
32,191870.0
47,260326.0
42,228787.0
28,
61,330755.0
28,156597.0
45,246170.0
22,139898.0
45,250574.0
25,143000.0
43,245450.0
23,136759.0
49,270790.0
65,346839.0
49,263305.0
29,150668.0
23,146171.0
30,165154.0
56,290171.0
57,299930.0
61,332047.0
51,264273.0
40,220553.0
58,315478.0
62,335377.0
34,178676.0
62,324457.0
65,354967.0
18,108424.0
24,148832.0
30,168211.0
31,176235.0
34,191856.0
47,275704.0
65,346520.0
64,334906.0
51,
44,
42,228421.0
61,324082.0
52,282296.0
26,140919.0
23,132235.0
43,228023.0
55,290293.0
56,315577.0
44,258609.0
57,307974.0
48,274198.0
20,135109.0
41,208777.0
32,196287.0
23,139399.0
28,172433.0
47,252894.0
52,292854.0
65,343952.0
55,285360.0
60,321514.0
57,307787.0
46,251636.0
40,213221.0
59,309245.0
59,306949.0
20,120365.0
43,241530.0
31,166004.0
36,206275.0
38,196452.0
38,226554.0
26,148922.0
30,167655.0
58,309174.0
61,326476.0
63,328182.0
54,287918.0
55,286941.0
62,
62,341231.0
41,235249.0
55,292589.0
63,
28,162626.0
46,231823.0
62,314884.0
61,355180.0
65,354235.0
55,280333.0
58,297811.0
34,189317.0
65,342028.0
43,242914.0
43,258732.0
29,177009.0
35,182720.0
26,154786.0
20,112288.0
27,157992.0
60,319569.0
19,120189.0
25,146165.0
60,312951.0
35,198341.0
56,313308.0
48,267801.0
31,166419.0
56,309076.0
50,254898.0
46,248243.0
61,326069.0
50,269999.0
52,264235.0
19,91416.0
52,285801.0
49,254846.0
53,274578.0
63,330935.0
40,
22,135252.0
64,361781.0
33,179857.0
57,292432.0
41,213241.0
57,320069.0
45,236210.0
42,229887.0
24,145140.0
55,296218.0
24,130847.0
39,220497.0
39,227685.0
44,233350.0
50,278624.0
62,328668.0
49,252588.0
56,301431.0
49,263345.0
18,122326.0
27,145815.0
62,325622.0
21,122156.0
46,263206.0
24,142769.0
55,274647.0
23,127693.0
28,149821.0
26,148575.0
47,255464.0
39,217252.0
56,299703.0
26,156150.0
55,305589.0
63,324650.0
50,275578.0
43,229956.0
33,183858.0
26,154338.0
40,209066.0
32,178312.0
36,197080.0
59,326316.0
33,171626.0
42,224686.0
52,280457.0
30,173638.0
63,331744.0
24,152087.0
51,266359.0
31,176026.0
40,199532.0
40,218628.0
34,180712.0
30,166524.0
44,232134.0
19,118229.0
54,288533.0
47,260237.0
21,136380.0
47,276703.0
20,115542.0
31,140919.0
28,164125.0
57,311910.0
40,214976.0
58,294290.0
65,340818.0
49,257273.0
20,116556.0
59,328306.0
18,121294.0
26,140061.0
65,343757.0
26,163690.0
29,167561.0
18,132037.0
33,167869.0
47,255030.0
25,162941.0
63,336656.0
63,325736.0
27,157495.0
50,280031.0
55,308334.0
58,323616.0
39,
33,186825.0
36,199213.0
28,177517.0
28,169876.0
31,167949.0
56,
43,234194.0
61,330883.0
37,189672.0
37,194095.0
22,
18,98016.0
28,157482.0
64,338893.0
27,132377.0
64,324370.0
45,224083.0
62,331011.0
64,339594.0
51,257246.0
30,172392.0
61,
42,237675.0
40,
53,277807.0
29,174509.0
64,337656.0
62,327061.0
19,119623.0
37,200444.0
33,186440.0
31,173225.0
19,114516.0
33,216209.0
21,123438.0
60,311071.0
30,146452.0
55,298718.0
18,95257.0
26,142937.0
38,207393.0
35,200503.0
60,312860.0
49,257712.0
63,328088.0
51,286703.0
37,
60,334196.0
19,121462.0
21,140596.0
62,326121.0
55,299166.0
24,160773.0
39,223241.0
37,200499.0
52,305227.0
21,127004.0
37,
52,281467.0
50,288484.0
38,
62,317085.0
31,162559.0
48,287799.0
39,202984.0
65,336212.0
47,
46,238784.0
53,302484.0
59,305736.0
46,245028.0
24,141060.0
49,269490.0
30,175478.0
30,162944.0
31,179502.0
23,144147.0
33,177575.0
58,301507.0
65,318758.0
38,202037.0
61,330790.0
33,169942.0
22,120375.0
41,220433.0
60,312433.0
18,106831.0
27,162290.0
60,328705.0
64,327800.0
52,283626.0
48,257719.0
32,186173.0
28,174307.0
26,134330.0
19,107641.0
61,312134.0
47,262838.0
33,183083.0
65,327053.0
18,98984.0
65,320486.0
23,125472.0
63,310065.0
28,155183.0
50,262879.0
34,186369.0
51,278632.0
63,325623.0
57,302269.0
42,237268.0
39,213464.0
43,240612.0
44,244008.0
55,307027.0
26,136481.0
54,273689.0
22,121474.0
35,182076.0
39,224906.0
63,332630.0
29,170993.0
61,325817.0
39,199567.0
23,126608.0
53,287076.0
44,231788.0
64,335572.0
32,176185.0
34,184858.0
20,
27,153487.0
42,223598.0
38,208307.0
57,292382.0
26,150953.0
41,217747.0
49,283197.0
20,125855.0
50,271116.0
60,313787.0
62,331837.0
29,171111.0
46,255704.0
38,207422.0
56,308493.0
51,277862.0
50,255155.0
49,270341.0
37,227718.0
20,120357.0
21,141784.0
34,188963.0
34,193964.0
36,198893.0
21,114963.0
46,241879.0
34,185283.0
39,193880.0
19,123484.0
59,318532.0
29,151935.0
62,321021.0
28,166108.0
57,306420.0
46,258827.0
37,204535.0
22,121020.0
42,232099.0
51,271355.0
29,156870.0
45,231769.0
51,263810.0
23,122055.0
36,190617.0
29,165662.0
42,224700.0
30,179177.0
34,197692.0
29,177945.0
20,126002.0
41,241057.0
25,
65,343843.0
53,282653.0
43,234689.0
62,323205.0
25,152393.0
49,269046.0
49,282307.0
18,103469.0
20,123919.0
18,117596.0
32,168881.0
37,208652.0
20,133848.0
32,177633.0
54,289812.0
38,207909.0
59,313715.0
56,302254.0
40,227218.0
57,285539.0
52,283241.0
35,202618.0
34,182040.0
48,
65,331310.0
43,253085.0
39,201172.0
62,315596.0
53,284413.0
52,284397.0
28,157386.0
44,227895.0
51,246196.0
35,191664.0
44,222516.0
21,117179.0
34,192251.0
23,119107.0
59,311810.0
28,169033.0
22,133052.0
35,194137.0
42,243688.0
27,156839.0
58,304708.0
33,197454.0
27,147761.0
27,132267.0
53,291257.0
38,201444.0
31,164118.0
25,147461.0
18,116651.0
33,186894.0
43,215018.0
59,306537.0
23,153424.0
56,302877.0
19,107932.0
26,157694.0
22,125172.0
57,313251.0
22,143944.0
64,340688.0
25,153294.0
22,129865.0
22,120612.0
34,186555.0
26,163070.0
51,278531.0
50,267675.0
39,207554.0
38,202361.0
60,315384.0
32,185381.0
18,117302.0
24,120057.0
40,211844.0
64,344466.0
23,132078.0
37,220257.0
43,237958.0
59,322512.0
29,158371.0
30,157627.0
64,333884.0
30,180708.0
19,113618.0
49,267867.0
48,269168.0
28,156672.0
54,292632.0
21,124859.0
51,269141.0
33,174505.0
48,256071.0
42,241496.0
56,298389.0
25,134350.0
25,130894.0
51,276299.0
32,169675.0
22,137706.0
36,206347.0
27,157017.0
26,
46,251733.0
57,316896.0
54,295953.0
36,221425.0
30,162065.0
63,335711.0
57,293873.0
33,189685.0
47,259302.0
22,129083.0
50,271920.0
36,184013.0
36,184241.0
34,194600.0
41,238500.0
45,229562.0
59,322790.0
54,296094.0
39,225651.0
56,298484.0
33,173679.0
52,286110.0
44,238414.0
29,153250.0
63,335766.0
45,230565.0
18,126920.0
56,296378.0
35,185285.0
40,220812.0
39,205673.0
21,129440.0
65,357890.0
28,158484.0
35,218451.0
65,349052.0
24,134773.0
38,222628.0
52,271233.0
54,294904.0
47,258519.0
34,187198.0
50,284956.0
33,182319.0
32,179683.0
30,170374.0
56,303592.0
20,
41,232128.0
40,229708.0
62,332944.0
65,347883.0
18,99025.0
49,271859.0
50,256207.0
65,
47,250644.0
19,104043.0
35,203056.0
47,253697.0
35,187514.0
22,127565.0
22,142923.0
25,129618.0
26,156909.0
49,275071.0
31,175273.0
30,179230.0
35,195183.0
21,134506.0
39,226991.0
37,202913.0
32,182792.0
24,135982.0
30,175052.0
51,269039.0
58,319024.0
47,
22,140382.0
18,112790.0
48,254678.0
37,220299.0
36,198570.0
46,254654.0
62,321608.0
55,286100.0
27,169153.0
46,248119.0
48,249973.0
28,174264.0
40,229878.0
47,234109.0
42,233099.0
33,179180.0
40,213109.0
50,274923.0
54,295358.0
45,258505.0
44,240307.0
23,145139.0
55,286707.0
54,282913.0
23,147977.0
42,225332.0
30,167366.0
50,270989.0
50,269156.0
42,243471.0
31,183896.0
57,307409.0
58,301435.0
59,310861.0
55,298591.0
26,158974.0
35,193321.0
32,173429.0
21,112539.0
51,274329.0
55,279134.0
34,179884.0
24,140545.0
49,279499.0
40,212392.0
37,209129.0
64,343127.0
19,120549.0
38,208104.0
29,157732.0
59,312163.0
44,242885.0
65,340075.0
27,150010.0
25,142405.0
38,210426.0
39,201832.0
30,
65,349949.0
57,299856.0
29,172418.0
34,174092.0
65,338183.0
26,144581.0
57,292233.0
29,166681.0
26,148784.0
47,252710.0
23,108814.0
42,237122.0
45,249747.0
27,160660.0
58,323168.0
45,227985.0
46,234104.0
53,292149.0
28,189686.0
38,209446.0
55,321813.0
43,230735.0
35,192950.0
21,112940.0
61,
58,326345.0
32,
40,231926.0
58,292318.0
23,131314.0
60,316620.0
24,126389.0
63,339743.0
65,346891.0
32,175910.0
26,153074.0
47,244435.0
61,340925.0
60,323463.0
45,241577.0
47,269197.0
25,125172.0
52,283652.0
52,276321.0
43,237995.0
47,240227.0
52,290245.0
55,284787.0
28,162149.0
37,200422.0
63,335529.0
48,241858.0
51,283502.0
29,171973.0
65,330893.0
45,253099.0
20,131039.0
65,349892.0
59,313402.0
22,131346.0
30,170100.0
29,159268.0
18,119926.0
60,313617.0
36,201761.0
46,256604.0
64,336734.0
65,350925.0
56,303156.0
59,305839.0
42,226133.0
33,185782.0
34,209792.0
45,241344.0
56,311240.0
60,313989.0
22,135533.0
18,103721.0
20,121560.0
65,344062.0
41,206291.0
46,246693.0
32,161096.0
21,140572.0
61,327857.0
18,124934.0
32,
41,218996.0
48,253369.0
37,
27,146805.0
28,174592.0
35,209214.0
51,271929.0
45,249550.0
55,286595.0
33,198421.0
41,203811.0
56,306384.0
29,174899.0
59,325993.0
24,130902.0
53,291380.0
34,198892.0
21,120771.0
54,298955.0
50,257850.0
36,216716.0
43,246831.0
28,160415.0
48,262162.0
18,114665.0
57,314420.0
53,278499.0
46,246415.0
42,225805.0
64,342288.0
35,203680.0
20,
35,
24,140468.0
45,241261.0
34,189148.0
42,236317.0
35,194300.0
57,316040.0
60,320210.0
20,129654.0
42,225065.0
24,140489.0
64,346487.0
27,152065.0
61,333069.0
61,320895.0
36,206514.0
32,168525.0
38,202416.0
38,224788.0
54,297919.0
45,240028.0
62,330678.0
49,272082.0
58,284387.0
44,237942.0
40,203954.0
27,163101.0
57,321782.0
58,310596.0
23,138432.0
41,
35,192973.0
27,171548.0
32,181077.0
62,331050.0
60,328735.0
51,267677.0
25,143996.0
52,287919.0
44,252476.0
42,238253.0
20,136426.0
38,220331.0
56,296464.0
49,256276.0
38,225458.0
26,140370.0
18,125361.0
21,114035.0
21,138055.0
43,242302.0
51,274947.0
44,250296.0
32,176690.0
62,344652.0
49,257845.0
58,310055.0
24,149324.0
61,327848.0
61,336054.0
31,181396.0
40,221328.0
64,348801.0
18,102594.0
49,245489.0
58,317302.0
43,234980.0
65,339487.0
26,146533.0
33,185741.0
48,252001.0
19,122502.0
49,246532.0
27,142144.0
42,233323.0
35,195416.0
62,338249.0
51,269893.0
46,234619.0
62,
41,229684.0
20,127780.0
32,188511.0
20,129930.0
48,262160.0
27,160985.0
55,297672.0
39,224126.0
31,165750.0
26,143648.0
35,206439.0
25,131307.0
55,298326.0
32,186643.0
63,319023.0
32,196560.0
23,142623.0
29,168115.0
59,304059.0
36,199605.0
57,308669.0
22,118800.0
44,234597.0
27,148021.0
60,316530.0
63,335932.0
31,189907.0
51,281630.0
32,192589.0
46,239569.0
43,226122.0
44,233546.0
20,107390.0
20,127321.0
52,281916.0
52,281150.0
23,142537.0
31,176043.0
43,241615.0
20,122020.0
50,288630.0
59,293684.0
30,164891.0
46,249988.0
26,145865.0
49,264355.0
39,
39,208593.0
51,271607.0
27,142860.0
42,216641.0
29,174957.0
20,131477.0
36,199726.0
50,273615.0
64,347542.0
43,237808.0
30,190113.0
24,133264.0
51,283928.0
39,221410.0
37,211278.0
60,323854.0
40,232797.0
65,335334.0
31,163258.0
47,263795.0
40,207269.0
64,352498.0
36,190769.0
56,305399.0
58,308064.0
53,276195.0
23,124837.0
40,
27,154153.0
52,279793.0
38,199301.0
49,282099.0
47,253479.0
50,257712.0
23,123010.0
22,136373.0
32,147104.0
60,324692.0
42,216316.0
30,169598.0
23,126353.0
54,300551.0
19,110447.0
34,197947.0
41,217257.0
29,174409.0
61,324435.0
31,191508.0
24,136686.0
43,227407.0
49,270759.0
46,249522.0
63,314326.0
56,296111.0
26,156465.0
31,156436.0
34,196530.0
42,239527.0
47,245342.0
62,310766.0
46,226304.0
46,266249.0
35,197730.0
48,245439.0
36,200808.0
34,195234.0
23,136390.0
29,144549.0
55,294789.0
20,115033.0
64,328355.0
52,284455.0
64,355992.0
50,256744.0
46,252679.0
20,114255.0
22,126251.0
31,166309.0
53,281371.0
45,255934.0
58,303607.0
49,260964.0
35,201747.0
59,313264.0
57,295666.0
30,174325.0
19,97753.0
42,232734.0
37,227447.0
24,121782.0
28,164792.0
22,125823.0
46,277779.0
35,187853.0
25,144201.0
44,229269.0
59,318664.0
19,96791.0
52,276962.0
43,237942.0
40,226953.0
22,133558.0
33,183114.0
59,295166.0
28,176063.0
36,194557.0
33,175034.0
49,264252.0
29,159478.0
19,108622.0
60,310189.0
39,211146.0
43,243682.0
50,272882.0
41,227418.0
22,134293.0
38,209300.0
63,347515.0
35,191385.0
56,312360.0
22,123374.0
25,147730.0
38,212554.0
64,332447.0
22,141432.0
30,172924.0
36,213507.0
46,244407.0
19,109335.0
54,284229.0
43,230181.0
46,260604.0
22,121069.0
49,264466.0
55,295893.0
65,
19,116605.0
22,143763.0
64,342392.0
50,278339.0
52,300199.0
36,189090.0
32,193248.0
52,273992.0
25,
64,332126.0
18,104920.0
55,291504.0
39,217558.0
34,181174.0
33,199652.0
62,348595.0
18,103698.0
20,115603.0
23,146375.0
20,123227.0
64,329586.0
47,248312.0
64,339699.0
28,164185.0
44,225438.0
39,
23,141048.0
55,298054.0
58,314959.0
63,324851.0
48,264126.0
60,332833.0
23,132349.0
37,213023.0
64,331199.0
58,
28,138640.0
19,131254.0
48,255121.0
55,309036.0
43,227183.0
44,239719.0
63,341711.0
63,347340.0
48,265496.0
41,219188.0
30,158531.0
42,
54,
58,307080.0
42,229532.0
46,238429.0
48,244582.0
60,321378.0
56,311577.0
19,109978.0
29,160854.0
22,145620.0
44,248323.0
51,279338.0
31,174510.0
24,128509.0
54,261253.0
53,290981.0
27,160630.0
46,237877.0
33,169588.0
55,296671.0
38,215576.0
55,294711.0
58,312911.0
50,264167.0
46,257476.0
65,346949.0
34,185562.0
30,190609.0
23,137254.0
19,113306.0
25,145771.0
49,261034.0
53,293221.0
26,146363.0
40,218284.0
24,123401.0
48,276571.0
38,201029.0
18,101304.0
63,337880.0
19,125753.0
57,317749.0
28,150469.0
54,
35,199921.0
61,333153.0
41,236837.0
36,204234.0
22,154008.0
46,246770.0
56,289189.0
19,108956.0
34,190701.0
62,328595.0
28,177898.0
54,290266.0
30,175485.0
46,240729.0
49,263134.0
62,336650.0
57,304332.0
60,304307.0
25,143407.0
27,127758.0
42,215029.0
28,160463.0
45,225964.0
50,253393.0
56,303522.0
43,
25,147102.0
55,292415.0
43,232454.0
49,276981.0
63,331157.0
45,237848.0
24,160962.0
52,299991.0
19,100787.0
39,
39,209604.0
20,128246.0
63,317906.0
62,328809.0
25,140549.0
21,118407.0
32,183068.0
61,317568.0
63,343059.0
56,297742.0
29,173348.0
46,255030.0
26,163973.0
59,298523.0
57,286727.0
37,200468.0
51,280323.0
43,240652.0
65,352327.0
38,203735.0
40,215663.0
35,197427.0
41,228174.0
59,306877.0
46,231385.0
55,300092.0
55,296162.0
30,149297.0
49,239636.0
36,205353.0
34,193540.0
19,123895.0
35,190235.0
56,294026.0
44,257617.0
31,173481.0
32,191919.0
25,145413.0
26,150283.0
38,223513.0
60,328684.0
52,287249.0
31,180713.0
44,246956.0
25,142307.0
52,282663.0
35,199005.0
31,177424.0
25,147507.0
25,141524.0
54,283077.0
61,324151.0
19,111793.0
34,182863.0
30,177666.0
31,191530.0
58,317320.0
58,308742.0
26,144623.0
44,248173.0
37,207255.0
55,299593.0
29,157235.0
59,
39,198874.0
54,294874.0
56,291656.0
48,265306.0
30,164852.0
18,117716.0
55,299792.0
57,314752.0
26,161387.0
56,297237.0
27,166711.0
46,242107.0
57,
47,236293.0
19,99254.0
35,214798.0
45,247749.0
64,325871.0
49,277328.0
41,232487.0
55,285374.0
31,178281.0
42,236146.0
42,223959.0
49,258783.0
44,220050.0
49,259776.0
48,246923.0
41,219604.0
52,286802.0
47,266342.0
50,278487.0
50,273085.0
63,328446.0
44,235499.0
50,279012.0
50,270663.0
21,109644.0
47,247563.0
61,314431.0
32,181737.0
46,243823.0
45,254820.0
49,264845.0
53,284015.0
47,
59,320848.0
60,327392.0
55,294613.0
59,315397.0
29,
20,115054.0
32,180979.0
65,359577.0
27,144960.0
39,201726.0
40,206782.0
28,159648.0
33,183026.0
63,322023.0
33,171968.0
31,178586.0
23,129696.0
59,332812.0
34,190791.0
48,254081.0
59,313882.0
27,150609.0
63,327421.0
37,185690.0
26,153310.0
32,187212.0
56,321018.0
19,107978.0
21,127634.0
41,223287.0
35,201200.0
28,163181.0
54,302030.0
43,223637.0
25,137378.0
39,215493.0
22,133964.0
19,126803.0
22,122393.0
52,258893.0
49,277353.0
61,321853.0
36,193949.0
56,298212.0
21,129467.0
40,222035.0
63,331255.0
36,193646.0
43,244659.0
43,230456.0
24,143061.0
49,
64,353347.0
50,258855.0
61,327807.0
43,217916.0
41,225919.0
40,229422.0
55,291581.0
43,227009.0
62,321824.0
48,244315.0
23,131072.0
62,328524.0
48,283253.0
64,345893.0
65,349911.0
57,281262.0
62,339992.0
62,333874.0
29,189499.0
34,179809.0
43,215304.0
20,124126.0
32,190030.0
55,308662.0
41,233813.0
47,255067.0
61,326980.0
53,279136.0
61,348544.0
44,253042.0
39,204054.0
19,122349.0
24,157214.0
33,184074.0
41,225733.0
47,241696.0
61,319330.0
65,340987.0
63,338579.0
18,117422.0
44,238660.0
26,150946.0
24,146616.0
22,129334.0
47,255316.0
59,319614.0
44,244880.0
27,171669.0
42,209630.0
35,198022.0
24,
48,260671.0
49,260732.0
62,309511.0
28,169571.0
27,159564.0
39,227338.0
48,238199.0
58,304598.0
64,348711.0
31,168569.0
20,107938.0
41,228117.0
31,179977.0
33,172268.0
45,248336.0
52,271930.0
57,322170.0
19,103372.0
51,261398.0
35,204632.0
24,134796.0
55,311256.0
59,344096.0
24,148501.0
21,123953.0
60,318533.0
33,178989.0
23,136516.0
37,221605.0
48,262431.0
36,212938.0
39,213432.0
38,222133.0
35,202259.0
49,270244.0
64,371453.0
51,284440.0
44,236307.0
55,289193.0
61,329983.0
47,249308.0
50,263194.0
44,253950.0
40,220446.0
60,311263.0
36,180073.0
48,282890.0
21,120436.0
36,197007.0
55,290872.0
57,301665.0
39,216452.0
26,165099.0
48,260942.0
27,147102.0
27,142111.0
47,241524.0
27,146262.0
53,299519.0
35,202369.0
61,334393.0
60,337822.0
65,335542.0
36,195343.0
60,313469.0
40,215186.0
21,123522.0
29,163473.0
41,241282.0
30,169100.0
21,
44,238658.0
55,291140.0
56,300879.0
25,145486.0
43,243040.0
51,267505.0
26,153008.0
27,150584.0
18,128713.0
65,340143.0
25,156011.0
27,157409.0
60,306007.0
42,222213.0
48,265693.0
56,297874.0
20,117488.0
56,297683.0
55,271866.0
52,265089.0
25,154555.0
18,98530.0
22,129516.0
44,244875.0
62,331302.0
43,246807.0
60,300173.0
43,240484.0
28,164506.0
51,283429.0
58,
19,103275.0
38,224451.0
43,242928.0
29,169356.0
26,161865.0
58,320285.0
40,228312.0
59,313385.0
22,134862.0
26,145476.0
27,140036.0
27,164887.0
31,192866.0
53,274157.0
27,134144.0
54,277946.0
58,315300.0
55,296879.0
65,351867.0
39,213882.0
40,236226.0
33,184088.0
28,168121.0
64,337428.0
52,266008.0
65,346426.0
37,189017.0
54,285923.0
58,303112.0
22,121057.0
53,283075.0
30,173888.0
34,185468.0
43,228242.0
61,327103.0
37,198541.0
56,287218.0
50,270409.0
47,273286.0
33,175832.0
24,155990.0
47,242625.0
19,109551.0
29,
60,311512.0
57,296908.0
18,105912.0
20,111242.0
25,136613.0
43,249682.0
57,310334.0
28,
38,216546.0
22,141740.0
57,294875.0
43,238336.0
38,
26,134521.0
34,209695.0
54,277530.0
19,107258.0
64,331496.0
57,308891.0
45,238744.0
44,238092.0
57,299646.0
18,118535.0
63,335343.0
28,165187.0
56,295842.0
35,
44,241370.0
64,334946.0
27,162512.0
53,296254.0
38,211494.0
45,248519.0
18,101103.0
31,
37,222438.0
26,151807.0
62,324144.0
44,249722.0
21,118440.0
54,284114.0
35,184950.0
48,262910.0
56,296812.0
27,153140.0
26,151278.0
45,246062.0
45,216881.0
30,185068.0
35,204680.0
29,161195.0
25,136247.0
40,199709.0
22,127825.0
24,143876.0
32,190028.0
20,141639.0
35,182925.0
55,299157.0
43,242953.0
55,291063.0
50,280186.0
38,202015.0
34,192662.0
60,316489.0
19,103483.0
42,224844.0
58,307763.0
36,192734.0
55,288417.0
42,226469.0
56,310177.0
21,120062.0
20,116940.0
51,279467.0
59,
27,159066.0
44,243494.0
65,322910.0
43,249942.0
44,241797.0
18,111128.0
61,333613.0
37,182158.0
42,239712.0
27,140921.0
18,104076.0
33,190899.0
28,167406.0
21,130169.0
52,260634.0
30,166788.0
38,199564.0
32,184589.0
27,160826.0
55,287712.0
28,162905.0
49,266790.0
50,282994.0
37,170198.0
53,287040.0
47,267849.0
27,154214.0
32,175834.0
46,238466.0
18,120166.0
38,210326.0
32,179088.0
20,114540.0
50,281362.0
55,285752.0
36,202218.0
21,111631.0
29,144203.0
42,220223.0
51,272530.0
34,192855.0
23,138259.0
29,185987.0
32,191780.0
34,183599.0
18,116402.0
31,152421.0
19,108211.0
21,95919.0
19,125885.0
43,239112.0
63,332062.0
57,319368.0
50,271962.0
65,354667.0
56,289062.0
23,123648.0
47,247605.0
39,197176.0
44,245371.0
36,216971.0
27,141264.0
23,125862.0
43,241112.0
59,306953.0
20,128509.0
20,121590.0
23,135493.0
27,168886.0
55,277414.0
30,
55,297972.0
29,177473.0
63,353229.0
44,228538.0
25,139268.0
22,123913.0
53,
55,292855.0
60,319484.0
47,259105.0
54,299631.0
46,257969.0
39,225786.0
31,177106.0
27,176423.0
28,156183.0
52,286466.0
40,223908.0
25,146957.0
38,203783.0
54,308469.0
45,245722.0
48,268816.0
45,259003.0
59,313440.0
44,250023.0
57,292967.0
38,205387.0
26,162460.0
46,231171.0
32,191112.0
50,284852.0
54,295322.0
64,345855.0
53,284840.0
45,251983.0
27,134854.0
40,234918.0
45,227532.0
51,249356.0
22,130693.0
35,204962.0
23,123481.0
59,329273.0
64,327133.0
40,212056.0
45,245065.0
58,320765.0
30,164729.0
42,232448.0
24,141572.0
19,87578.0
33,182810.0
19,111535.0
53,261161.0
19,113782.0
55,296645.0
27,138773.0
31,187005.0
44,244202.0
32,
38,208265.0
29,160187.0
60,331441.0
50,273510.0
57,309103.0
39,212661.0
55,281866.0
61,317139.0
65,
35,209179.0
61,344096.0
19,108104.0
46,223877.0
24,147430.0
48,257039.0
58,
35,197045.0
26,142288.0
25,134167.0
50,276570.0
22,135418.0
65,339258.0
31,181763.0
30,170849.0
28,144005.0
37,197505.0
40,219294.0
62,317655.0
44,239358.0
32,179958.0
47,245308.0
33,197739.0
62,326701.0
57,315797.0
35,196696.0
64,343580.0
59,322435.0
40,194760.0
53,274245.0
55,274291.0
25,146084.0
56,306903.0
46,254545.0
29,163357.0
35,195385.0
36,206287.0
53,263697.0
50,256022.0
22,154219.0
56,296858.0
45,248514.0
43,229189.0
60,321536.0
38,187481.0
40,217272.0
38,199323.0
28,149514.0
59,307642.0
56,296385.0
33,187804.0
50,262875.0
44,235709.0
18,103168.0
61,325805.0
33,168952.0
22,118530.0
63,341122.0
35,197111.0
58,304210.0
51,264578.0
61,331244.0
42,230078.0
59,313764.0
51,282626.0
32,178892.0
21,121740.0
21,134879.0
42,224948.0
58,297171.0
30,168737.0
59,339099.0
63,325107.0
42,225685.0
20,115931.0
52,275578.0
65,351279.0
26,141277.0
31,172249.0
39,213799.0
65,354404.0
26,139677.0
41,233164.0
40,220074.0
54,296041.0
62,330113.0
32,182081.0
53,289911.0
31,171832.0
37,215699.0
56,290749.0
53,
44,225866.0
34,197009.0
43,233111.0
58,328311.0
21,
20,127481.0
36,205453.0
58,308400.0
57,294976.0
56,296286.0
24,140365.0
53,276226.0
36,191168.0
29,173079.0
37,201997.0
55,314564.0
29,170254.0
46,253018.0
47,263566.0
37,224568.0
21,117009.0
19,114071.0
64,360854.0
47,
40,223159.0
23,145887.0
35,202594.0
39,206654.0
54,295060.0
21,134020.0
60,327051.0
28,
58,300682.0
52,296007.0
28,168274.0
51,287615.0
26,138683.0
48,265367.0
59,309018.0
49,272047.0
60,324855.0
52,289921.0
28,160151.0
34,183083.0
53,287025.0
19,112353.0
41,233702.0
63,339444.0
32,175657.0
45,245380.0
20,128176.0
46,238902.0
62,348265.0
30,173807.0
39,223309.0
48,254122.0
24,140240.0
65,327308.0
65,347594.0
43,239313.0
48,267983.0
55,306257.0
